site_id,s_site_latitude,s_site_longitude
DEI3417A,42.60587,-83.404481
PH10310A,33.44166667,-111.770278
9JK1389B,30.03116667,-84.99091667
IE84430A,34.10694444,-117.1731361
MW09413D,40.59444444,-86.6797222
PH31019A,33.52310988,-112.269711
CTFF318A,41.19183333,-73.1806389
A2G0341B,27.9239,-82.3185
LN02724A,42.7657,-84.6004
6FB1031A,26.100833,-80.120277
LI12281B,40.88914,-73.595838
IE04852A,33.71490175,-116.956006
LA13148C,33.837392,-117.871924
NJ3177BA,40.588876,-74.138435
AU01217A,30.19832117,-97.7609687
NJ07087A,40.75605556,-74.9734444
SE02111A,47.55536667,-122.375606
WI02104A,null,null
CH39237C,41.23608333,-88.8364722
2YK3313C,39.90847222,-76.6840555
2CN3428D,40.79558611,-77.85793055
LA74492Y,33.981862,-118.395568
A3B0175A,29.965877,-95.38085
4BS1369B,42.201667,-71.43
ML31210A,43.371158,-87.930175
A5J0040A,38.4639,-95.56496666
CTNH516A,41.4428,-72.9925
FL0100WA,27.161668,-80.218887
A3I1198A,29.732754,-95.431956
CH71485B,41.898843,-87.782224
BX02012A,40.82555556,-73.9072222
SC30992Y,38.609761,-121.500549
PO03608B,45.48735,-122.578001
4SH0517B,42.129407,-72.6006
PH68006B,33.183654,-111.60651
NJS1763A,41.122503,-74.070387
WI03115A,37.384719,-97.296014
MNS0191A,44.960944,-93.190504
MW39003B,41.81611111,-86.3294444
DE01304D,42.43138888,-83.1611111
MO03353Z,38.74472222,-90.1972222
6WP2050C,26.92361111,-80.1927778
MO12859A,37.315768,-89.662982
IE24345A,34.1,-117.8716
CH73573F,42.213264,-88.044519
DA04928Z,32.7998028,-96.627116
BX02548E,40.82083333,-73.8950555
A2IB218A,28.01147223,-82.53912778
INI1373A,41.6496,-86.1785
HI04276A,20.007774,-155.679025
3OOR146A,42.930334,-76.975663
SFL0181A,37.390016,-122.246647
VA74010C,37.849583,-80.00397
PO01641B,45.64355555,-122.529056
SD07557Y,32.898175,-117.215347
SE03873C,47.6275,-122.282222
SD03015C,32.763421,-117.169457
DE01155A,42.28007778,-83.74054723
M177188A,33.80097222,-84.4870139
KC0038WA,39.0137,-94.5308
LA64186A,33.739345,-118.2924
CH77334H,41.922697,-88.307984
SC07539A,37.38093,-120.80741
PO01073B,42.0962,-121.6332
HNYH0A8A,29.744605,-95.560546
MW02546A,39.23498,-86.5957
BA22522B,37.785062,-122.298728
CH78277J,41.51867,-87.85183
LAE0056A,34.0528299,-118.2519101
SE01748D,48.24972222,-122.333056
CH86565A,42.313178,-88.154756
SA01639B,29.63553888,-98.8870555
BQ06374B,40.753863,-73.880832
SFYH0G5A,37.608691,-122.064795
7HCH094B,38.95504745,-78.0257098
TP0073BA,27.89123,-82.82188
CL13503A,41.48073306,-80.7129153
2LY4852A,41.2774,-77.2442
BQ04643B,40.68539919,-73.9348125
FL2284BA,26.17908,-80.259597
DN02122A,38.137406,-108.293859
IES0705A,33.725988,-118.032529
IES0049A,34.07055,-117.42261
IES0786A,33.75169,-117.8735
IES0366A,33.72035282,-117.9142985
IES0143A,33.727055,-117.8563557
CHS2617A,41.857638,-87.668723
NYH0020A,40.78637778,-73.97152778
SC09986A,38.74624198,-121.255873
DE02540B,42.53963,-82.901916
CHS0413A,41.831069,-87.675509
CHS2999A,41.821418,-87.697295
BQ08004A,40.7159,-73.772684
9BH3169S,32.6525,-86.24694
NE2050BA,42.3985658,-71.02068204
NES0898A,42.41259993,-71.04152065
NES0891A,42.41901725,-71.05211383
NE2004BA,42.43198955,-71.03200826
9BH7151A,33.02697611,-85.96688583
SFS0234A,37.787036,-122.23203
SFS0884A,37.95465555,-122.3659523
SFS0254A,37.805678,-122.281867
SFS0317A,37.7601,-122.421
VGS0030A,36.115133,-115.172836
SDS0131A,32.70409,-117.0788
SFS0063A,37.477876,-122.205757
SFS0383A,37.941456,-122.347674
SFYH078A,37.78154,-122.50484
SLS0066A,40.67417,-111.899632
NO02734A,30.499353,-92.434811
FL2022BA,26.27435,-80.14842
A4J0110B,40.45095,-80.02032
BA52557A,37.580475,-121.991111
NM04044B,34.33105556,-105.050611
DNS0079A,39.85038,-105.00618
IL09108A,39.29434703,-90.03289894
CL12096A,41.3422,-82.2702
9MT7072A,31.626917,-87.203944
CR0001BA,35.23864,-80.8427
MO16711A,39.63324444,-91.545
HI01044D,21.38228912,-157.7558914
SI05693A,40.615966,-74.13825
UP40604A,44.57403946,-73.52345276
9BH8037A,31.23304939,-85.71440125
9BH7466A,31.254308,-85.811769
8CO0805A,34.08778,-81.82944
LAS0927A,33.94765171,-118.195472
LAS1385A,33.93790477,-118.248345
LAS0474A,34.02468,-118.12778
LAS2463A,33.98902587,-118.3185676
LAS0568A,34.023093,-118.147093
LAS5675A,33.777374,-118.372976
LAS1409A,34.03088347,-118.2387798
LAS1504A,34.0374802,-118.2449756
LAS0035A,34.04419293,-117.9343696
LAS0189A,34.047786,-118.020209
LAS3154A,34.04124896,-118.4508931
LAS3461A,33.90036,-118.30459
LAS1694A,34.074033,-118.252023
LAS1376A,33.95237,-118.24597
LAS3606A,33.96561,-118.16446
LAS3004A,34.10211267,-118.3489005
LAH5076A,34.072165,-117.961558
LAS0415A,33.87122995,-118.1323884
LAS2038A,33.94909091,-118.2894626
LAS3126A,33.98655617,-118.4439844
LAS2569A,34.099416,-118.311416
LAS2798A,33.944629,-118.348359
LAS2006A,33.935707,-118.289
LA9065BA,34.050302,-117.763221
LAS2195A,33.9392,-118.301
LAS2301A,34.09926,-118.28981
LAS1248A,33.93389,-118.23359
LAS3474A,33.92728,-118.35602
LAS0902A,33.970567,-118.189402
LAS1618A,33.97161,-118.26071
LAS1177A,34.03648,-118.21461
LAS1720A,34.04166664,-118.2586
LAS0343A,33.78149,-118.11138
LAS0290A,34.05965909,-118.0542979
LAS2655A,34.03172435,-118.3279349
LAS2425A,34.01382693,-118.31105
LAS0116A,34.070039,-117.970568
LAS3172A,33.99925311,-118.4632537
LAS0646A,33.97130895,-118.1611679
LAS3200A,34.03085485,-118.4707656
LAS0512A,34.019069,-118.139517
FL2122BA,26.27333,-80.09757
FLS2873A,25.748751,-80.420724
MO0098BA,30.00369722,-90.25849444
4BS0634A,42.5155,-71.4283
LAS3766A,34.06364858,-118.3729426
SLS0122A,40.767381,-111.891276
NC0085BA,35.20419,-80.86947
IES0867A,33.88064338,-117.8895714
A2E1568M,28.39368625,-81.38311969
SFS0589A,37.746,-122.179
5WI0518B,34.173243,-77.891611
BS01220A,43.381639,-84.129494
LAS3665A,33.9009171,-118.1600418
SE07008C,48.9054878,-122.621852
DA07096M,32.84888889,-96.68247222
A4J0009A,40.4338,-80.00562
DM01186Z,41.571,-93.6098
7WAS378E,38.531825,-76.960094
4TEST03A,41.95976666,-71.1336889
NJ05440G,40.870079,-74.181813
MXS0012A,38.11203,-121.25236
NJS1164A,40.550516,-74.151827
SLYH0G5A,38.79646506,-90.607098
MW07233Z,39.79451115,-86.38370842
XRMN031A,44.791653,-93.444822
CT11179B,41.61416667,-72.8841667
DA01058A,32.9240833,-96.7224306
3ALA357C,42.66391666,-73.7508055
NY01353A,40.735,-74.0070278
LA02938Z,33.85830302,-118.072996
SE05128D,null,null
NY10845C,42.0627,-74.07111
3ERB046C,42.81972222,-78.7894444
LI12198B,40.78255,-73.576174
PX1145BA,33.44942,-112.073167
NES1571A,42.25163302,-71.11987777
M177462A,33.78625,-84.1983333
LAYH0J5A,34.08592,-118.31743
FLY0T01A,25.7921705,-80.1300788
BQY0705A,40.734789,-73.864447
SL01683A,41.13815,-112.04619
A5C0464B,38.900257,-94.370569
9LV3415A,37.8854111,-83.8739444
SC06879A,39.7350879,-121.613826
DN04033Z,38.75954167,-104.830082
TPYD901A,27.948002,-82.527322
PR00460A,18.4611,-66.7904
9AT1162A,34.04522222,-84.0615278
CH45567Z,null,null
SV11161A,34.12464128,-118.5993
MN80072A,46.855453,-96.798706
DAI4465A,33.108018,-96.81807
9AT3719A,34.55835833,-83.56435
DA05440A,32.260133,-99.983219
NM04175C,32.35450724,-108.7407323
PO01765Z,45.593775,-122.7091056
NAS0095A,36.139222,-86.810855
LUS0095A,38.213984,-85.683623
SE05441C,46.634934,-122.469101
9AR0012A,34.222,-84.7591389
A4J0228T,40.90166666,-79.9083333
CH42424Z,41.790211,-87.59474
A3D0096B,null,null
SE01772E,48.07191666,-122.137722
SV11125Z,34.0864,-118.405
9AT0618D,32.83215344,-83.61863997
PB80209A,40.684177,-80.11242
8CO0792B,34.07144,-81.01
7BAS227B,39.15339,-76.6142
ML93557Z,43.675,-87.980278
NO00227G,29.54833333,-90.3513889
FLR0002A,27.4587,-80.3762
7WAW434A,38.56099,-78.15555
CI80016F,39.06212,-84.58723
CL32439D,41.0802,-81.3744
CH16212A,null,null
CH18454A,41.519016,-87.430597
9AT0676A,32.67749661,-83.7628956
UP40897A,42.2611,-74.8841
DAYO201A,32.829971,-96.82728
1DE3672D,39.88722222,-75.3541667
DN01702B,39.8144,-105.015349
ON03032B,40.7986,-96.7153
A1R0303A,43.49,-96.7028
CT11796G,41.43361034,-73.4305539
LI2704BA,40.88158611,-73.07741944
VA30461B,36.91486419,-76.1316415
7WAW304S,38.788245,-77.64057
MO14425Z,37.43511111,-91.47213889
LA13014D,33.9984517,-118.393079
LI13302C,40.85669942,-73.2068075
9AT0330C,33.721476,-84.930246
BA21729A,37.95467777,-121.684292
1MG4419A,40.16218567,-75.13037109
PHS0757A,40.04187,-75.29946
DNI0098A,40.479579,-105.07287
DCS1632A,39.004333,-76.971343
CH73312D,42.124825,-88.018879
SEY1010A,47.616388,-122.200702
6FB1171B,25.98243055,-80.1915861
CTHA054A,41.780957,-72.729528
ATE0029A,33.77087,-84.30315
MH80241A,40.6933,-73.99044
TU01600B,35.93617778,-95.4461
NYS0439A,40.638513,-73.948158
MO07564B,38.44943333,-90.3070167
4BS1664L,42.71638889,-70.9794444
1BL8466C,39.944189,-74.904156
DA01440A,33.11461944,-96.9449
9NV3601A,36.38899,-88.17677
A6C0388A,39.9486,-83.3765
NM02418C,31.4428,-106.1955
NYS2393A,40.842126,-73.881935
SF13329A,37.6983,-122.4676
SV00227A,35.144779,-120.639171
DE03188T,43.03560911,-83.3585632
NY02314C,40.78906019,-73.9404912
9EA0198A,30.885236,-87.863928
PR99511A,18.3946,-66.119
9BH1297X,34.35644658,-86.5031902
A4J0174Z,40.454322,-79.979999
FL1308GM,25.79039895,-80.2112637
9AT1598X,33.8373205,-81.9717902
WVJ0686A,38.39879,-82.30306
PH33607B,31.36238888,-110.949972
CHS1640A,41.845308,-87.642666
SV13281C,35.392549,-120.352422
BA90348A,38.29476389,-122.0290722
MW13079Z,41.65833334,-86.17188889
A5C0533A,39.163281,-94.483122
A1O0119C,45.1787,-93.29461
DES0774A,42.630078,-82.864369
2CN3428E,40.795669,-77.857002
9ME0238A,32.35848055,-90.1502306
SE03580B,47.45416667,-122.300556
DA04261Z,32.88622388,-97.02192027
DN01816Z,41.5627,-108.283
3REA741A,42.80276056,-73.5575508
TU09019A,36.6304,-95.13715
SF95676A,36.606832,-121.856532
SE04184Z,47.3568,-122.143
CLI2023T,41.43736,-81.75802
9AT5803X,31.9572,-83.9587
5RAC002T,35.798396,-78.710971
A4J0666Z,40.7915,-79.30044444
CH96222A,42.391303,-87.846344
DA02784B,32.985968,-101.125741
9LV0436A,38.0619,-87.5453
SF64124S,37.39436111,-122.07975
A2H0318X,27.788333,-82.679475
DE04183B,42.333125,-83.0353
CC0108WA,26.178945,-97.710101
CH92686Z,41.7209,-87.6619
2SN9376B,40.67788888,-77.1468055
SF04553A,37.29919411,-122.031666
A3I1102A,29.732754,-95.431956
4BN0391B,42.43764166,-71.21281666
MO15841A,39.114075,-92.214017
CH92734A,41.7975,-87.7052
A5D0108C,38.82422222,-94.9315278
SP01238D,47.53492807,-116.122652
3ONS234A,43.031479,-76.174667
NYS0244A,40.681047,-73.910319
LI13808B,40.8874,-73.1567
DN01871Z,41.4024,-104.871
IETS150S,33.87577777,-117.561
NM03489B,36.36728999,-105.6236128
IE25820A,33.5208,-117.133207
7WAC039A,38.958211,-77.402183
DCS0115A,39.31557069,-76.60464318
9AT0065A,33.967137,-84.298436
9BH1255B,33.59263612,-86.74991112
CHS3321A,42.362273,-87.85247
9JK0502A,29.62527778,-82.38583334
SVY5022A,34.233804,-119.178596
IE24861A,34.05398,-118.109417
IE05318Z,33.5454,-117.24
DA05525B,34.243986,-101.267886
NJ05303D,40.50992,-74.26769
FT01100A,42.39544,-83.7645
A4J1252A,40.271344,-80.464939
IWAN819A,39.3811,-77.41505
1PH6941C,39.935276,-75.147776
SD08261A,32.820301,-117.148288
NY80004E,40.73194444,-74.32444444
PH37653A,33.449,-112.069
SD07453A,32.6086,-116.9707
PX80012F,33.42189,-111.92557
IE84160A,33.72996667,-116.3890694
TP0086BA,27.97741,-82.81647
OK01416A,35.161453,-97.368614
5CT0052A,35.290281,-81.016661
NJ06370A,40.59713889,-74.4865
LA74717T,33.966313,-118.137228
TU02995A,36.636913,-95.63787
NJ09772A,40.7133,-74.0742
CL70977C,41.443556,-81.622389
MH80010E,40.62159,-74.02638
ML2004BA,43.02373,-87.958861
4FR2304B,41.83611111,-71.05138889
NJ06525B,40.65184,-74.46037
A4E0814A,40.52476418,-79.1549141
NJ4032BA,40.92941389,-73.83413889
WE03067B,41.02722222,-73.8222222
1BL1182I,39.971668,-74.973605
IL03361Z,38.86305555,-90.085
CHS2540A,41.774472,-87.734221
DA07543M,32.84079,-97.377725
HI01124G,21.39888888,-157.993333
IE95822A,33.73725,-117.86806
DE02811A,42.66464722,-82.5253
NY4406BA,40.6314149,-74.03673
PH20112A,33.463139,-112.264067
A6C0401B,40.0375,-83.1675
8CH0486B,32.931219,-80.055603
3ERB293I,43.003441,-78.76531
CL11278A,40.81232084,-82.3637644
MO0402GA,29.961575,-90.089311
DN03546A,39.62013611,-104.859
AUY0202A,30.283624,-97.73254
SA01401A,29.54805556,-98.0008333
9NV1514X,35.8296809,-86.4429896
PH47159A,36.225988,-112.717634
9ME1906A,32.2486602,-90.1393658
TO03612A,41.356694,-83.518528
SV01854Z,34.1922,-118.926
MW07188C,40.07973418,-85.8725364
SE03875B,47.50055556,-122.219444
1BU7796A,40.16004,-74.87138
3CHJ311B,42.057764,-79.253369
DA01561C,32.98757,-96.70058
LA02523A,33.80175173,-117.860747
LI02241A,40.70779166,-73.7112
DM80006D,41.291431,-96.118216
A3B0140A,29.53236111,-95.238055
1WA6681I,40.7126194,-75.1796833
1PH8365A,39.948809,-75.1937
DN03923C,39.4731,-104.9124
SC55449A,39.879135,-119.733721
A2IB342A,28.01147223,-82.53912778
NYI1022A,40.71543333,-74.0162667
PH20197C,33.48083333,-112.15
DAI4615A,32.4883,-93.7041
FL0077BA,25.76631,-80.1913
NY02087A,40.82300182,-73.8818961
PO01525L,44.03895,-121.338946
HI02143C,20.91955555,-156.501278
CH0118WA,41.694809,-88.124378
DE01452A,42.256469,-83.2825
4HY0569A,41.67893,-70.31106
CHI7655A,41.807914,-88.066212
TO06443T,41.30361,-84.21028
7HCH613A,39.37458,-78.29436
SA02316S,28.9143556,-98.4917222
7WAC295B,38.90469774,-77.1746988
9BH1240X,34.73590833,-86.6814778
SV12840Y,34.219,-119.078
DN02421Z,39.7842426,-104.8863861
CL20112A,41.43402777,-81.4653333
A1N0091C,44.78611111,-91.4913889
9ME0585E,null,null
DE0022XA,41.982244,-86.1147203
ON06173A,40.583528,-98.412042
A3F0482A,29.880833,-95.55
NY09384E,41.30861111,-73.8155555
SPUNCS1A,46.9787,-117.922
CC02806A,28.30286,-98.55331
9ME7000Z,33.557369,-87.985322
A4J1437A,39.3266,-80.35
1BU6541A,40.071279,-74.951884
ON06007A,40.528444,-101.65906
ML99001A,45.8797,-88.129
5RR0048B,36.461387,-77.666104
NY01721A,40.75140915,-73.9821414
4BV0373C,44.88436,-72.25533
DE02047C,42.516586,-83.631579
HI09918A,20.88726,-156.660453
A3B0011A,30.18239,-95.18452
5GW0961A,35.51295,-76.44973
DA03055G,32.781514,-96.788169
DA02498B,32.88777777,-97.4254278
SF13059A,37.484873,-122.23503
SE07180B,48.55425,-121.795167
DCYH035A,38.9249,-77.0533
SE04684C,47.22472222,-122.283333
MX85168A,40.467869,-122.238031
NY6064BA,40.696087,-73.845208
SL05910A,40.779614,-111.886564
DA03886A,34.86029816,-101.9209976
SE02624C,47.64419167,-122.193228
7WAC163C,38.76972222,-77.16083333
9AT0237A,34.00944444,-84.2516667
A1R0434B,46.88238889,-98.71347223
CTHA078F,41.81138888,-72.46444444
CH29616Z,40.33791111,-88.7595361
LI13820X,null,null
LA33509B,33.686052,-117.96215
CH0469BA,41.791145,-87.623056
VA71508A,37.430934,-77.691474
A1N0971C,45.11377,-92.31492
FLR0015A,26.2104,-80.1712
1NH6481B,40.6776417,-75.2171972
DN01862A,42.5831,-108.7106
NJ3013BA,41.036906,-73.75609
MO01069B,38.619576,-90.237265
NYH0015A,40.561413,-73.912165
NYS1907A,40.689826,-73.747132
NYS2584A,40.6718159,-73.7389055
NY6210BA,40.767133,-73.796399
DCYHD03A,38.886701,-77.032672
DCYJ901A,38.9024081,-76.844381
DC3E62BA,38.90918,-77.0133
7WDC089B,38.892874,-76.941603
IWDC916A,38.90073,-77.02784
DCYH0E7A,38.900335,-77.023472
7WAS678A,38.578354,-77.109102
ML70022A,43.8024,-90.0475
7WAS428E,38.75622,-76.7641
DC4S29BA,38.97527777,-76.9861111
ML0093WA,43.120576,-89.308378
7WAS164C,38.603717,-77.122392
7WDC438B,38.9669,-77.0271
DCP0C6BA,38.944025,-76.8948222
DA06157A,32.959208,-96.825894
TPYH041A,28.064735,-82.428057
A3P0012A,30.225099,-95.696333
CHYA405A,42.306603,-87.860827
SLB0704A,40.58951,-111.64258
KC0034WA,39.0549298,-95.6708
DCS2866A,38.7219,-77.0515
IL16737A,39.930894,-91.332292
DCS2819A,38.7635,-77.06
A3I0908A,29.76754411,-95.4605518
DE02901A,42.514,-82.933
LI12517L,40.70972222,-73.5927778
DN01054T,40.160234,-105.07549
4CN1109A,null,null
NES1417A,42.34481921,-71.08733097
SP01237B,47.492781,-116.143301
CH0093BA,41.898208,-87.628133
SEI1129A,47.612764,-122.21063
ATYH0H8A,33.872612,-84.272358
6FB1041J,26.06672222,-80.3602778
AR01027A,34.80389522,-92.4169962
SV00697A,34.202265,-118.596473
PR03010A,18.0376504,-67.08625225
A2G1020A,28.0053,-82.13599
IE94919A,33.681068,-117.351497
1BL8705A,39.998214,-74.961648
5CT1069A,35.10305,-80.94194
9AT3138B,33.9633,-84.0636
A2E0848B,28.417069,-81.530814
DE02502Z,42.35978,-83.1172
9AT2251C,33.87716667,-84.6658333
7BAC474C,39.286137,-76.643464
NY01460B,40.758759,-73.978861
ML0001WA,42.978567,-87.948432
DNS0015A,39.7362,-105.386872
ML93439A,45.126964,-87.616406
9AT3788A,33.263237,-83.910484
TO01128A,41.598853,-82.688819
BKM4013A,40.68192,-73.99492
SE04591Z,47.14008,-122.29419
DA05201A,32.491306,-97.469306
NYS2188A,40.853335,-73.789249
NM01143E,35.3,-106.416667
PO03815B,44.67605556,-124.041944
6FM1359A,26.497204,-81.754299
9BH7747A,33.94868,-86.1975
5HK0509A,35.74755,-81.588175
DES0170A,42.307914,-83.290848
CHS1816A,42.013264,-87.670412
9NV1417B,36.202476,-86.853577
9BH1045A,33.494912,-86.875833
NJ07146I,40.95741,-74.49886
CH92341T,41.82252,-87.88751
M8JX366A,30.23082733,-81.7775803
SD07570Y,32.898175,-117.215347
TU03188A,35.88770513,-94.89080605
1CA7299E,39.894948,-75.076453
SA01205E,29.519672,-98.467256
6FB2210A,26.17944167,-80.2670556
NM03427A,36.8482,-109.4379
6FM2137A,26.576281,-81.85454
PH30824A,32.32380556,-110.8695
HI01382Z,21.295117,-157.77524
NYS0916A,40.767549,-73.982437
NJS1065A,40.613511,-74.166104
NJS1178A,40.539216,-74.149711
TP0402BA,28.00807,-82.52375
DN04231B,39.0175,-104.326389
NJ05870C,40.54362,-74.08936
PX1181BA,33.40777763,-111.841393
PHI8677A,40.032025,-75.213888
HI04159E,19.30222222,-155.873333
SE05525A,47.18142778,-122.433447
LAI3250Y,33.859574,-117.895108
DE01225A,42.139028,-83.186528
MW39025A,41.788,-85.9395
SY80008A,43.12965,-77.47712
NES1390A,42.31447228,-71.09952343
DEYH085A,43.16292,-86.23434
9AT0677X,32.62444651,-83.686672
DE03974M,42.270278,-83.791389
4PB1245D,43.5975,-70.332985
IL03361C,null,null
6MD1900S,25.750406,-80.246216
NJ3127BA,40.777977,-74.066069
5CRI112A,35.184,-80.9257
9ME2607A,35.163333,-88.239833
MAGMAG1A,40.84636238,-74.42793888
WE03767A,40.98802,-73.66946
NJ08361D,40.41146855,-74.0413195
VG20122A,39.022215,-117.465117
M177542A,33.54895833,-84.446875
CH74203C,41.94958333,-87.9822778
NO00004D,null,null
LI09021A,40.89521389,-73.14260278
5FA1046A,35.0338,-79.324
IE04904B,null,null
UP10829A,41.9605,-78.1895
DEI0336T,42.176774,-83.194569
A19526BA,44.947069,-93.10575
DCS1965A,38.85181536,-76.89103684
PH10610A,33.57111111,-112.1875
A5D0063D,39.127827,-94.707701
VA71603C,37.533282,-77.41136
DN01499T,40.160614,-105.016738
NJ06063C,40.80206628,-74.2859632
DCYS501A,38.94059733,-77.07642723
DA05540A,31.78888855,-94.17194377
DE02007C,42.40458285,-83.1595257
DN06438A,39.54036111,-104.8860833
MWS0290A,38.695123,-87.482829
PH69881A,32.216728,-109.607771
A3C0172A,29.58280556,-95.3475833
DN03306C,39.69555644,-104.303028
DEY7301A,41.672996,-83.59484
CHS2509A,41.774843,-87.7233
DA02299A,33.18023,-96.9173
1NC6444H,39.75180446,-75.6806251
DC80057H,39,-77
CH71522D,42.17703,-87.78105
MO06443A,38.64075124,-90.4473864
7WAC373C,38.85773,-77.20173
SV01852A,34.2656,-118.796
A1R0564B,46.313198,-100.650345
CH39257A,40.49194444,-89.6544444
A1N0044A,44.938806,-92.333278
DE01050T,42.471081,-83.3903403
DC80373A,36.0363,-79.75369
CTNH102B,41.30444444,-72.81944444
OK01358A,35.351059,-97.527306
NY01862A,40.75083,-73.98941
5FA0922A,35.06575,-79.0132
BL34201A,47.62570015,-122.1614239
ON01137A,41.28688889,-96.05066944
NYS1481A,40.74139592,-73.86862593
SP09133A,48.0368,-119.98676
LIS1177A,40.896519,-73.337066
7WAN203A,39.483055,-77.204781
SF13010A,37.793786,-122.44769
CI14735A,39.1426111,-84.8860222
WVJ0237A,37.8002,-81.3311
NEYH0M5A,42.29867,-71.21983
9AT5421A,33.095003,-81.212485
6WP1332C,26.903707,-80.127574
IES0541A,33.77527,-117.94805
PHS0404A,40.059537,-75.183965
IES0055A,33.910074,-117.46009
PH0402BA,40.002981,-75.160391
IE9033BA,33.484734,-117.076834
DC3K77BA,38.83602,-76.99417
CL34077A,42.151417,-80.004308
CI16875A,39.63444444,-84.65916667
CI14421A,39.31819,-84.49743
ML12050A,43.11528,-88.056389
DEI03548,42.37364,-83.3515594
SF24982G,37.22908,-121.9663
SF99117A,37.309961,-121.822811
SC06975B,38.5866,-121.488
LA33420B,33.774653,-118.158688
A3A0094A,29.73877777,-95.4732222
NJ07202B,40.94,-74.3936111
CC01297C,27.70577778,-97.3890278
DN0032XA,39.0952637,-108.5515574
4BS0904B,42.0414833,-71.0180833
ML10007E,43.071758,-87.944527
9MT1012B,30.604886,-88.187493
NJS0461A,40.74238012,-74.05484263
UT80003D,40.29768,-111.657
4DN4411C,42.82693,-71.50207
DE02144C,42.72258333,-83.4023333
SL04261A,44.66144444,-116.0455556
A1P108HA,44.97805556,-93.2798333
NYI1260A,40.753459,-73.978292
5GB0559A,35.9019,-80.1007
DN03285C,41.49630556,-109.3455
2DA3407A,40.28120555,-76.8360944
NJ07276A,41.008843,-74.515126
8CO0915A,33.9987,-80.8113
9MT0161C,30.77627778,-88.06839445
6FB1335A,26.22129722,-80.0919111
MO01839C,38.635752,-90.293891
SCL0197A,39.0734639,-119.161931
6WP1444A,26.654612,-80.204277
7WAW015D,38.62577,-77.285194
1GL7907A,39.805222,-75.081847
CH48682Z,null,null
PH10701C,33.62444444,-111.956389
7WAS211A,38.94863888,-76.83808333
MW10241Z,40.668284,-85.730878
DA05725Z,31.32,-101.0532778
A5C0112D,39.12197222,-94.0144167
A1O0774B,45.04241666,-93.3276389
SEE0064A,47.6202,-122.33042
2AD4709C,39.973502,-77.034154
SLH1202A,40.761814,-111.876525
6WP1017A,26.680677,-80.192797
5CT0064A,35.312517,-80.713731
HNYH0N7A,29.87903384,-95.19575904
CH29632B,40.123109,-87.782191
LA33000B,33.72955,-117.921749
MO08980A,38.868889,-91.974444
9BH1205X,33.172574,-87.269323
NY10251B,41.39558333,-74.3529722
9ME0825C,33.25561111,-91.0385
DE04178C,42.39659553,-83.4025992
9JKCOW73,30.19,-85.7
BQ04985A,40.67761111,-73.9745
ZZVOICEA,null,null
CH95176B,41.541206,-88.053321
TK01124A,31.09690722,-97.36214833
UPS0063A,43.233866,-77.660421
SF71416M,38.15311,-122.44885
VA36011A,36.564069,-79.443166
IE94767A,34.0542,-117.1823
IL99894A,38.73772723,-89.67672518
PBY0703A,40.43986112,-79.98972223
9LV0180B,38.15213889,-85.7515556
4BS0719A,42.08943534,-70.6497278
DN0044BA,39.739931,-104.901818
7BAS209B,38.9864762,-76.3228287
VG09412A,38.0944,-117.1865
A6C0175G,40.11708333,-83.1099444
4BS0008B,42.87399644,-71.2983882
BQ04810C,null,null
DN02439A,39.594236,-104.728618
NJ06287E,40.74475,-74.2558333
DA01902A,32.911972,-96.753056
MW02538T,38.6878,-86.4514
6FM1239A,26.46394444,-81.70388889
CH45329B,41.69138913,-87.7216689
SE05342B,47.194444,-122.864444
SE04126C,46.9353,-121.5007
BA50111Z,37.8976,-122.507
LIS0015A,40.835712,-73.561541
MO08717F,38.8974,-92.3997
